Source,Target,Weight,Type
В.Г.Костыгов,С.И.Волков,1,directed
М.М.Смирнов,А.С.Строганов,1,directed
А.Н.Радищев,Ф.В.Ушаков,1,directed
А.Н.Радищев,Н.И.Панин,1,directed
А.Н.Радищев,П.И.Фонвизин,1,directed
А.Н.Радищев,Н.И.Новиков,1,directed
А.Н.Радищев,А.П.Сумароков,1,directed
А.Н.Радищев,А.Р.Воронцов,1,directed
А.Н.Радищев,И.Н.Болтин,1,directed
А.Н.Радищев,В.Н.Татищев,1,directed
А.Н.Радищев,М.М.Херасков,1,directed
А.Н.Радищев,Н.С.Смирнов,1,directed
А.Н.Радищев,П.И.Богданович,1,directed
А.Н.Радищев,Н.А.Львов,1,directed
А.Н.Радищев,Д.И.Фонвизин,1,directed
А.Н.Радищев,М.Д.Чулков,1,directed
А.Н.Радищев,Н.П.Николев,1,directed
А.Н.Радищев,К.А.Кондратович,1,directed
А.Н.Радищев,М.И.Попов,1,directed
А.Н.Радищев,В.А.Левшин,1,directed
А.Н.Радищев,Н.С.Ильинский,1,directed
Д.И.Фонвизин,П.И.Фонвизин,1,directed
Д.И.Фонвизин,Ип.Ф.Богданович,1,directed
Д.И.Фонвизин,А.Г.Карин,1,directed
Д.И.Фонвизин,Н.И.Новиков,1,directed
Д.И.Фонвизин,П.С.Семенов,1,directed
Д.И.Фонвизин,И.И.Шувалов,1,directed
Д.И.Фонвизин,И.А.Дмитревский,1,directed
Д.И.Фонвизин,А.С.Хвостов,1,directed
Д.И.Фонвизин,Я.Б.Княжнин,1,directed
Д.И.Фонвизин,П.Г.Левшин,1,directed
Д.И.Фонвизин,Н.И.Панин,1,directed
Д.И.Фонвизин,А.П.Сумароков,1,directed
Д.И.Фонвизин,Н.П.Николев,1,directed
Д.И.Фонвизин,А.Н.Радищев,1,directed
Д.И.Фонвизин,Г.И.Гагарин,1,directed
Д.И.Фонвизин,И.И.Дмитриев,1,directed
И.Л.Трунин,П.П.Сумароков,1,directed
И.И.Голиков,А.Р.Воронцов,1,directed
И.И.Голиков,И.И.Шувалов,1,directed
И.И.Голиков,Н.И.Новиков,1,directed
И.И.Голиков,В.Н.Татищев,1,directed
И.И.Голиков,И.Н.Болтин,1,directed
И.И.Голиков,П.А.Алексеев,1,directed
И.Н.Тредиаковский,В.Н.Татищев,1,directed
И.Н.Тредиаковский,Н.А.Львов,1,directed
А.Д.Барсов,Н.И.Новиков,1,directed
И.П.Елагин,А.П.Сумароков,1,directed
И.П.Елагин,Н.И.Панин,1,directed
И.П.Елагин,И.И.Шувалов,1,directed
И.П.Елагин,М.М.Щербатов,1,directed
И.П.Елагин,Г.Н.Теплов,1,directed
И.П.Елагин,Е.В.Рознотовский,1,directed
И.П.Елагин,С.В.Нарышкин,1,directed
И.П.Елагин,Д.И.Фонвизин,1,directed
И.П.Елагин,А.Г.Карин,1,directed
И.П.Елагин,Я.Б.Княжнин,1,directed
И.П.Елагин,Н.И.Новиков,1,directed
И.П.Елагин,В.Н.Татищев,1,directed
И.П.Елагин,Ф.А.Эмин,1,directed
И.П.Елагин,И.Н.Болтин,1,directed
И.П.Елагин,М.М.Херасков,1,directed
И.П.Елагин,М.Д.Чулков,1,directed
И.П.Елагин,В.А.Левшин,1,directed
В.Д.Санковский,М.М.Херасков,1,directed
В.Д.Санковский,П.И.Фонвизин,1,directed
В.Д.Санковский,А.Ф.Костровский,1,directed
В.Д.Санковский,А.И.Перепечин,1,directed
В.Д.Санковский,В.П.Петров,1,directed
В.Д.Санковский,А.П.Сумароков,1,directed
В.Д.Санковский,В.И.Верещагин,1,directed
Ф.Ф.Розанов,Н.И.Страхов,1,directed
Ив.А.Тейльс,Игн.А.Тейльс,1,directed
И.Я.Грешищев,М.М.Херасков,1,directed
Я.П.Чаадаев,И.П.Чаадаев,1,directed
Я.П.Чаадаев,М.М.Щербатов,1,directed
А.В.Храповицкий,А.П.Сумароков,1,directed
А.В.Храповицкий,Н.И.Новиков,1,directed
А.В.Храповицкий,М.В.Сушкова,1,directed
А.В.Храповицкий,М.М.Херасков,1,directed
А.В.Храповицкий,А.С.Хвостов,1,directed
А.В.Храповицкий,И.И.Дмитриев,1,directed
А.В.Храповицкий,Н.А.Бекетов,1,directed
А.С.Зертис-Каменский,Н.Н.Бантыш-Каменский,1,directed
А.Иванов,А.Д.Байбаков,1,directed
А.Иванов,П.Г.Левшин,1,directed
А.Иванов,Н.И.Новиков,1,directed
А.Иванов,В.М.Протопопов,1,directed
А.Васильев,В.Н.Татищев,1,directed
А.Васильев,Е.Прокопович,1,directed
П.И.Сумароков,А.П.Сумароков,1,directed
П.И.Сумароков,Н.И.Новиков,1,directed
П.И.Сумароков,П.П.Сумароков,1,directed
Х.А.Чеботарев,И.М.Долгоруков,1,directed
Х.А.Чеботарев,А.А.Барсов,1,directed
Х.А.Чеботарев,Я.Б.Княжнин,1,directed
Х.А.Чеботарев,П.И.Голенищев-Кутузов,1,directed
Х.А.Чеботарев,П.Г.Левшин,1,directed
Х.А.Чеботарев,А.В.Виноградский,1,directed
Х.А.Чеботарев,Н.И.Новиков,1,directed
Х.А.Чеботарев,И.В.Лопухин,1,directed
А.А.Засецкий,В.Н.Татищев,1,directed
А.А.Засецкий,М.М.Щербатов,1,directed
Л.Я.Давыдовский,Н.И.Новиков,1,directed
Н.Н.Сандунов,М.М.Херасков,1,directed
Н.Н.Сандунов,П.И.Страхов,1,directed
Н.Н.Сандунов,Н.И.Новиков,1,directed
Н.Н.Сандунов,Д.И.Фонвизин,1,directed
Н.Н.Сандунов,А.А.Барсов,1,directed
Н.Н.Сандунов,И.А.Дмитревский,1,directed
Н.Н.Сандунов,Е.А.Болховитинов,1,directed
Я.Я.Штелин,В.К.Тредиаковский,1,directed
Я.Я.Штелин,А.П.Сумароков,1,directed
Я.Я.Штелин,И.И.Шувалов,1,directed
Я.Я.Штелин,Н.И.Панин,1,directed
А.Филатьев,Н.И.Новиков,1,directed
А.В.Тиньков,М.Д.Чулков,1,directed
П.И.Страхов,А.А.Барсов,1,directed
П.И.Страхов,А.П.Сумароков,1,directed
П.И.Страхов,М.М.Херасков,1,directed
П.И.Страхов,А.А.Нартов,1,directed
С.И.Комиссаров,Н.П.Николев,1,directed
С.И.Комиссаров,В.А.Левшин,1,directed
С.И.Комиссаров,М.М.Херасков,1,directed
С.И.Комиссаров,Я.Б.Княжнин,1,directed
С.И.Комиссаров,М.И.Попов,1,directed
С.И.Комиссаров,М.Д.Чулков,1,directed
С.И.Комиссаров,И.И.Дмитриев,1,directed
С.И.Комиссаров,Н.Г.Курганов,1,directed
Н.Н.Трубецкой,П.Н.Трубецкой,1,directed
Н.Н.Трубецкой,М.М.Херасков,1,directed
Н.Н.Трубецкой,В.А.Трубецкая,1,directed
Н.Н.Трубецкой,Н.И.Новиков,1,directed
Н.Н.Трубецкой,П.И.Страхов,1,directed
Н.Н.Трубецкой,А.А.Ржевский,1,directed
Н.Н.Трубецкой,И.П.Тургенев,1,directed
Н.Н.Трубецкой,И.В.Лопухин,1,directed
Н.Н.Трубецкой,В.А.Чертков,1,directed
Ив.Ф.Тимковский,Ил.Ф.Тимковский,1,directed
И.Алексеев,А.Г.Левшин,1,directed
И.Алексеев,Н.И.Новиков,1,directed
И.Алексеев,П.Г.Левшин,1,directed
И.Алексеев,М.Н.Муравьев,1,directed
И.Алексеев,А.А.Нартов,1,directed
И.Алексеев,И.А.Алексеев,1,directed
И.Алексеев,П.А.Алексеев,1,directed
Г.И.Добрынин,Г.А.Криновский,1,directed
Г.И.Добрынин,С.И.Писарев,1,directed
Г.И.Добрынин,А.П.Сумароков,1,directed
Г.И.Добрынин,И.Карпинский,1,directed
Г.И.Добрынин,И.В.Леванда,1,directed
Г.И.Добрынин,Г.О.Конисский,1,directed
Г.И.Добрынин,И.Н.Болтин,1,directed
Г.И.Добрынин,Д.В.Волков,1,directed
Г.И.Добрынин,Я.П.Козельский,1,directed
Г.И.Добрынин,П.И.Сумароков,1,directed
Г.И.Добрынин,Г.Н.Теплов,1,directed
Г.И.Добрынин,Д.И.Фонвизин,1,directed
А.Ф.Малиновский,Д.И.Фонвизин,1,directed
А.Ф.Малиновский,Ип.Ф.Богданович,1,directed
П.И.Рычков,В.Н.Татищев,1,directed
П.И.Рычков,А.С.Строганов,1,directed
П.И.Рычков,А.П.Сумароков,1,directed
П.И.Рычков,И.И.Лепехин,1,directed
П.И.Рычков,Н.И.Новиков,1,directed
М.Самуйлов,М.А.Алексеев,1,directed
И.И.Бецкой,Д.И.Фонвизин,1,directed
И.И.Бецкой,Н.И.Панин,1,directed
И.И.Бецкой,А.Н.Радищев,1,directed
И.И.Бецкой,Ф.А.Эмин,1,directed
И.И.Бецкой,А.П.Сумароков,1,directed
И.И.Бецкой,Я.Б.Княжнин,1,directed
И.И.Бецкой,А.С.Братановский-Романенко,1,directed
А.В.Воейков,Н.А.Львов,1,directed
М.М.Щербатов,В.Н.Татищев,1,directed
М.М.Щербатов,И.Н.Болтин,1,directed
М.М.Щербатов,Е.Прокопович,1,directed
М.М.Щербатов,Д.И.Фонвизин,1,directed
М.Н.Муравьев,Н.Е.Муравьев,1,directed
М.Н.Муравьев,Д.И.Фонвизин,1,directed
М.Н.Муравьев,А.В.Храповицкий,1,directed
М.Н.Муравьев,Я.Б.Княжнин,1,directed
М.Н.Муравьев,И.А.Дмитревский,1,directed
М.Н.Муравьев,М.И.Попов,1,directed
М.Н.Муравьев,И.П.Тургенев,1,directed
М.Н.Муравьев,Е.Прокопович,1,directed
М.Н.Муравьев,А.А.Барсов,1,directed
Д.Р.Ульянинский,П.Петров,1,directed
А.В.Аргамаков,Д.И.Фонвизин,1,directed
Г.И.Шиповский,П.И.Богданович,1,directed
И.П.Слатвинский,И.В.Приклонский,1,directed
А.Скворцов,П.Г.Левшин,1,directed
С.С.Волчков,В.К.Тредиаковский,1,directed
С.С.Волчков,Н.И.Попов,1,directed
Н.И.Страхов,В.В.Новиков,1,directed
Н.И.Страхов,Ф.Ф.Розанов,1,directed
Е.Булатницкий,И.И.Шувалов,1,directed
В.С.Березайский,Ф.В.Каржавин,1,directed
В.С.Березайский,М.Д.Чулков,1,directed
С.С.Джунковский,Г.Р.Державин,1,directed
С.С.Джунковский,Д.И.Фонвизин,1,directed
С.С.Джунковский,И.В.Лопухин,1,directed
П.П.Сумароков,А.П.Сумароков,1,directed
П.П.Сумароков,П.И.Сумароков,1,directed
П.П.Сумароков,И.В.Попов,1,directed
П.П.Сумароков,В.И.Майков,1,directed
А.М.Иванов,Ип.Ф.Богданович,1,directed
А.М.Иванов,А.П.Шувалов,1,directed
Д.М.Рыкачев,Н.И.Новиков,1,directed
В.А.Ушаков,Г.Н.Теплов,1,directed
Г.А.Хованский,Я.Б.Княжнин,1,directed
Г.А.Хованский,И.И.Дмитриев,1,directed
Г.А.Хованский,М.М.Херасков,1,directed
Г.А.Хованский,Е.С.Урусова,1,directed
П.И.Челищев,Ф.В.Ушаков,1,directed
И.Воскресенский,П.С.Батурин,1,directed
А.С.Братановский-Романенко,П.Петров,1,directed
А.С.Братановский-Романенко,П.Г.Левшин,1,directed
А.С.Братановский-Романенко,И.И.Шувалов,1,directed
Н.М.Карамзин,И.И.Дмитриев,1,directed
Н.М.Карамзин,А.И.Дмитриев,1,directed
Н.М.Карамзин,И.П.Тургенев,1,directed
Н.М.Карамзин,Н.И.Новиков,1,directed
Н.М.Карамзин,И.В.Лопухин,1,directed
Н.М.Карамзин,М.М.Херасков,1,directed
Н.М.Карамзин,Д.И.Дмитревский,1,directed
Н.М.Карамзин,Н.А.Львов,1,directed
Н.М.Карамзин,Н.П.Николев,1,directed
Н.М.Карамзин,Ф.О.Туманский,1,directed
Н.М.Карамзин,Е.В.Хераскова,1,directed
Н.М.Карамзин,М.Л.Магницкий,1,directed
Н.М.Карамзин,П.А.Пельский,1,directed
Н.М.Карамзин,Г.А.Хованский,1,directed
Н.М.Карамзин,А.П.Сумароков,1,directed
Н.М.Карамзин,В.И.Майков,1,directed
Н.М.Карамзин,М.Н.Муравьев,1,directed
Н.М.Карамзин,А.Ф.Малиновский,1,directed
Н.М.Карамзин,А.И.Мусин-Пушкин,1,directed
Н.М.Карамзин,В.Н.Татищев,1,directed
Н.М.Карамзин,М.М.Щербатов,1,directed
И.И.Дмитриев,А.П.Сумароков,1,directed
И.И.Дмитриев,М.М.Херасков,1,directed
И.И.Дмитриев,В.И.Майков,1,directed
И.И.Дмитриев,А.Д.Байбаков,1,directed
И.И.Дмитриев,П.А.Плавильщиков,1,directed
И.И.Дмитриев,Ф.О.Туманский,1,directed
И.И.Дмитриев,В.В.Капнист,1,directed
И.И.Дмитриев,Ип.Ф.Богданович,1,directed
И.И.Дмитриев,Ю.А.Нелединский-Мелецкий,1,directed
И.И.Дмитриев,А.В.Храповицкий,1,directed
О.П.Козодавлев,А.Н.Радищев,1,directed
О.П.Козодавлев,И.И.Лепехин,1,directed
О.П.Козодавлев,Н.Я.Озерецковский,1,directed
О.П.Козодавлев,Д.С.Семенов-Руднев,1,directed
О.П.Козодавлев,Ип.Ф.Богданович,1,directed
О.П.Козодавлев,Я.Б.Княжнин,1,directed
О.П.Козодавлев,И.И.Дмитриев,1,directed
О.П.Козодавлев,Н.А.Львов,1,directed
О.П.Козодавлев,Д.И.Фонвизин,1,directed
О.П.Козодавлев,М.М.Херасков,1,directed
В.Т.Золотницкий,М.М.Херасков,1,directed
В.Т.Золотницкий,Ф.А.Эмин,1,directed
И.И.Сичкарев,Л.И.Сичкарев,1,directed
А.И.Бухарский,И.А.Дмитревский,1,directed
А.И.Бухарский,Ф.О.Туманский,1,directed
И.Л.Голенищев-Кутузов,М.И.Антоновский,1,directed
И.Л.Голенищев-Кутузов,С.С.Волчков,1,directed
В.И.Лукин,Д.И.Фонвизин,1,directed
В.И.Лукин,Я.Б.Княжнин,1,directed
В.И.Лукин,А.А.Волков,1,directed
В.И.Лукин,Н.И.Новиков,1,directed
В.И.Лукин,М.И.Попов,1,directed
В.И.Лукин,Ф.А.Эмин,1,directed
В.И.Лукин,Н.С.Титов,1,directed
В.И.Лукин,М.Д.Чулков,1,directed
П.П.Тургенев,И.П.Тургенев,1,directed
П.П.Тургенев,Н.И.Новиков,1,directed
И.И.Мартынов,Н.А.Львов,1,directed
С.Е.Родзянка,А.В.Воейков,1,directed
С.Ф.Тодорский,Е.Прокопович,1,directed
С.Ф.Тодорский,И.П.Тургенев,1,directed
С.Ф.Тодорский,В.Лащевский,1,directed
С.Ф.Тодорский,И.Блонницкий,1,directed
С.Ф.Тодорский,В.Г.Григорович-Барский,1,directed
С.С.Башилов,В.Н.Татищев,1,directed
С.С.Башилов,Л.И.Бакмейстер,1,directed
А.П.Хвостова,М.М.Херасков,1,directed
А.П.Хвостова,Н.Н.Бантыш-Каменский,1,directed
М.Г.Собакин,А.П.Сумароков,1,directed
М.Г.Собакин,Н.И.Новиков,1,directed
М.Г.Собакин,М.М.Щербатов,1,directed
М.Г.Собакин,И.Н.Болтин,1,directed
И.А.Верещагин,Н.И.Новиков,1,directed
П.А.Соколов,П.И.Страхов,1,directed
П.А.Соколов,А.И.Голицын,1,directed
П.А.Соколов,П.Г.Левшин,1,directed
Д.Н.Синьковский,П.И.Фонвизин,1,directed
Л.М.Иванов,Г.П.Гагарин,1,directed
Е.А.Болховитинов,Н.И.Новиков,1,directed
Е.А.Болховитинов,В.А.Левшин,1,directed
Е.А.Болховитинов,И.А.Дмитревский,1,directed
Е.А.Болховитинов,А.А.Петров,1,directed
Е.А.Болховитинов,Н.Н.Бантыш-Каменский,1,directed
Е.А.Болховитинов,Я.Б.Княжнин,1,directed
Е.А.Болховитинов,А.П.Сумароков,1,directed
Е.Р.Дашкова,А.Р.Воронцов,1,directed
Е.Р.Дашкова,Н.И.Панин,1,directed
Е.Р.Дашкова,В.А.Ушаков,1,directed
Е.Р.Дашкова,Н.П.Николев,1,directed
Е.Р.Дашкова,Я.Б.Княжнин,1,directed
Е.Р.Дашкова,И.И.Шувалов,1,directed
М.Я.Завьялов,П.Г.Левшин,1,directed
М.Я.Завьялов,Н.И.Новиков,1,directed
М.Я.Завьялов,И.В.Лопухин,1,directed
Г.Н.Теплов,Е.Прокопович,1,directed
Г.Н.Теплов,А.П.Сумароков,1,directed
Г.Н.Теплов,В.К.Тредиаковский,1,directed
Г.Н.Теплов,Ф.В.Ушаков,1,directed
Г.Н.Теплов,П.П.Бекетов,1,directed
Г.Н.Теплов,Д.И.Фонвизин,1,directed
Г.Н.Теплов,А.А.Палицын,1,directed
Г.Н.Теплов,П.Г.Левшин,1,directed
Г.Н.Теплов,Н.И.Панин,1,directed
Г.Н.Теплов,М.М.Щербатов,1,directed
М.И.Антоновский,П.А.Пельский,1,directed
М.И.Антоновский,Н.Ф.Эмин,1,directed
М.И.Антоновский,А.Н.Радищев,1,directed
М.И.Антоновский,Н.И.Новиков,1,directed
А.М.Волконская,Д.И.Фонвизин,1,directed
В.В.Капнист,Н.А.Львов,1,directed
В.В.Капнист,М.Н.Муравьев,1,directed
В.В.Капнист,А.С.Хвостов,1,directed
В.В.Капнист,А.П.Сумароков,1,directed
В.В.Капнист,Д.И.Фонвизин,1,directed
В.В.Капнист,Н.П.Николев,1,directed
В.В.Капнист,Ф.Г.Карин,1,directed
В.В.Капнист,Ф.Я.Козельский,1,directed
А.Шурлин,Ф.О.Туманский,1,directed
В.Е.Теплов,Г.Н.Теплов,1,directed
В.Е.Теплов,А.А.Барсов,1,directed
В.Е.Теплов,Н.И.Новиков,1,directed
А.П.Шувалов,И.И.Шувалов,1,directed
А.П.Шувалов,А.П.Сумароков,1,directed
А.П.Шувалов,Д.И.Фонвизин,1,directed
В.Я.Колокольников,Н.И.Новиков,1,directed
В.Я.Колокольников,И.В.Лопухин,1,directed
И.С.Тодорский,М.Гумилевский,1,directed
И.С.Тодорский,М.М.Херасков,1,directed
И.С.Тодорский,И.И.Дмитриев,1,directed
И.С.Тодорский,А.И.Подобедов,1,directed
И.Г.Рахманинов,Н.И.Новиков,1,directed
И.Г.Рахманинов,Н.П.Николев,1,directed
И.Г.Рахманинов,И.А.Дмитревский,1,directed
И.Г.Рахманинов,П.Г.Левшин,1,directed
И.Г.Рахманинов,Ип.Ф.Богданович,1,directed
И.Г.Рахманинов,Д.М.Огиевский,1,directed
Е.П.Хомяков,П.З.Хомяков,1,directed
Е.П.Хомяков,М.Комаров,1,directed
А.М.Брянцев,С.Е.Десницкий,1,directed
А.М.Брянцев,М.Н.Муравьев,1,directed
П.Буслаев,Н.И.Новиков,1,directed
П.Буслаев,Е.Прокопович,1,directed
П.Буслаев,И.И.Ильинский,1,directed
П.Буслаев,А.П.Сумароков,1,directed
М.А.Ушаков,А.Горка,1,directed
О.П.Беляев,А.П.Сумароков,1,directed
А.М.Салтыков,А.С.Строганов,1,directed
А.М.Салтыков,А.П.Сумароков,1,directed
Е.Ф.Гордин,Н.В.Леонтьев,1,directed
Д.Н.Зиновьев,Н.И.Новиков,1,directed
М.Копьев,И.И.Дмитриев,1,directed
М.В.Розин,П.С.Семенов,1,directed
В.Богородский,С.С.Волчков,1,directed
В.Богородский,Е.А.Болховитинов,1,directed
В.И.Верещагин,А.А.Барсов,1,directed
В.И.Верещагин,И.Быковский,1,directed
А.А.Барсов,А.К.Барсов,1,directed
А.А.Барсов,В.К.Тредиаковский,1,directed
А.А.Барсов,Г.Н.Теплов,1,directed
А.А.Барсов,Н.Н.Бантыш-Каменский,1,directed
А.А.Барсов,А.П.Сумароков,1,directed
А.А.Барсов,Е.А.Болховитинов,1,directed
А.А.Барсов,М.Н.Муравьев,1,directed
А.А.Барсов,А.П.Шувалов,1,directed
А.А.Барсов,И.И.Шувалов,1,directed
А.А.Барсов,В.Н.Татищев,1,directed
А.А.Барсов,А.Д.Байбаков,1,directed
А.И.Богданов,Е.Прокопович,1,directed
А.И.Богданов,С.С.Волчков,1,directed
Н.А.Бекетов,А.П.Сумароков,1,directed
Н.А.Бекетов,И.И.Шувалов,1,directed
Н.А.Бекетов,И.И.Дмитриев,1,directed
Н.А.Бекетов,М.Д.Чулков,1,directed
Н.А.Бекетов,Е.А.Болховитинов,1,directed
Н.А.Бекетов,Н.Е.Муравьев,1,directed
И.П.Тургенев,П.П.Тургенев,1,directed
И.П.Тургенев,И.В.Лопухин,1,directed
И.П.Тургенев,Н.Н.Трубецкой,1,directed
И.П.Тургенев,И.И.Дмитриев,1,directed
И.П.Тургенев,П.И.Голенищев-Кутузов,1,directed
И.П.Тургенев,М.И.Коваленский,1,directed
И.П.Тургенев,Г.И.Гагарин,1,directed
И.П.Тургенев,А.А.Петров,1,directed
И.П.Тургенев,Д.И.Дмитревский,1,directed
И.П.Тургенев,И.С.Тодорский,1,directed
И.П.Тургенев,В.М.Протопопов,1,directed
И.П.Тургенев,А.Н.Серебренников,1,directed
И.П.Тургенев,И.В.Леванда,1,directed
И.П.Тургенев,И.М.Долгоруков,1,directed
П.И.Голенищев-Кутузов,Ип.Ф.Богданович,1,directed
П.И.Голенищев-Кутузов,Е.А.Болховитинов,1,directed
П.И.Голенищев-Кутузов,М.М.Херасков,1,directed
П.И.Голенищев-Кутузов,П.П.Бекетов,1,directed
П.И.Голенищев-Кутузов,А.С.Хвостов,1,directed
П.И.Голенищев-Кутузов,Ю.А.Нелединский-Мелецкий,1,directed
Н.Ф.Эмин,Ю.А.Нелединский-Мелецкий,1,directed
Н.Ф.Эмин,Ф.А.Эмин,1,directed
Н.Ф.Эмин,М.М.Щербатов,1,directed
Н.Ф.Эмин,В.С.Раевский,1,directed
П.С.Гагарин,П.Г.Гагарин,1,directed
В.Беляев,В.И.Верещагин,1,directed
В.Беляев,Г.Щеголев,1,directed
Т.С.Борноволоков,Н.Я.Озерецковский,1,directed
Г.О.Конисский,С.П.Кулябка,1,directed
Г.О.Конисский,С.Ф.Тодорский,1,directed
Г.О.Конисский,А.П.Сумароков,1,directed
Г.К.Зельницкий,Е.А.Болховитинов,1,directed
А.С.Яковлев,Н.И.Перепечин,1,directed
А.С.Яковлев,А.П.Сумароков,1,directed
А.С.Яковлев,Я.Б.Княжнин,1,directed
В.В.Ханыков,М.Н.Муравьев,1,directed
В.В.Ханыков,Я.Б.Княжнин,1,directed
В.В.Ханыков,Н.А.Львов,1,directed
В.В.Ханыков,М.М.Херасков,1,directed
Е.И.Костров,П.Г.Левшин,1,directed
Е.И.Костров,А.А.Барсов,1,directed
Е.И.Костров,И.И.Шувалов,1,directed
Е.И.Костров,М.М.Херасков,1,directed
Е.И.Костров,Ф.О.Туманский,1,directed
Е.И.Костров,К.А.Кондратович,1,directed
Е.И.Костров,Ф.Г.Карин,1,directed
М.И.Коваленский,А.М.Грибовский,1,directed
Н.А.Ладыженский,Н.И.Новиков,1,directed
М.В.Цветихин,П.Г.Левшин,1,directed
М.В.Цветихин,И.И.Лепехин,1,directed
Н.И.Анненский,М.Н.Муравьев,1,directed
В.С.Раевский,И.М.Долгоруков,1,directed
В.С.Раевский,Ф.А.Эмин,1,directed
В.С.Раевский,Н.Ф.Эмин,1,directed
В.С.Вяземский,М.М.Херасков,1,directed
А.С.Волков,Н.И.Новиков,1,directed
А.С.Волков,П.Г.Левшин,1,directed
Д.М.Соколов,П.И.Соколов,1,directed
Д.М.Соколов,А.П.Сумароков,1,directed
Д.М.Соколов,М.М.Херасков,1,directed
Д.М.Соколов,Ип.Ф.Богданович,1,directed
Д.М.Соколов,П.Петров,1,directed
Д.М.Соколов,А.А.Нартов,1,directed
Е.С.Урусова,М.М.Херасков,1,directed
Е.С.Урусова,Н.И.Новиков,1,directed
Е.С.Урусова,Г.А.Хованский,1,directed
Е.С.Урусова,И.И.Дмитриев,1,directed
Е.С.Урусова,В.А.Трубецкая,1,directed
Е.С.Урусова,А.П.Сумароков,1,directed
Е.С.Урусова,М.Н.Муравьев,1,directed
Е.С.Урусова,И.П.Тургенев,1,directed
Е.С.Урусова,Н.Н.Трубецкой,1,directed
Е.С.Урусова,И.Я.Грешищев,1,directed
Е.С.Урусова,А.А.Палицын,1,directed
А.С.Струговщиков,А.С.Строганов,1,directed
И.И.Соколов,П.С.Семенов,1,directed
И.И.Соколов,Н.И.Панин,1,directed
Н.П.Сумарокова,П.П.Сумароков,1,directed
Н.П.Сумарокова,Н.С.Смирнов,1,directed
П.С.Семенов,М.П.Семенов,1,directed
П.С.Семенов,А.А.Барсов,1,directed
В.А.Чертков,А.Р.Воронцов,1,directed
В.А.Чертков,Н.Н.Трубецкой,1,directed
М.М.Десницкий,П.Г.Левшин,1,directed
А.В.Колмаков,А.П.Сумароков,1,directed
А.В.Колмаков,В.П.Петров,1,directed
А.В.Колмаков,М.М.Херасков,1,directed
А.В.Колмаков,П.С.Андреев,1,directed
И.А.Третьяков,С.Е.Десницкий,1,directed
И.А.Третьяков,С.Г.Зыбелин,1,directed
И.А.Третьяков,М.М.Херасков,1,directed
Ф.Н.Голицын,И.И.Шувалов,1,directed
Ф.Н.Голицын,М.Н.Муравьев,1,directed
Ф.Н.Голицын,А.Н.Радищев,1,directed
Ф.Н.Голицын,Н.А.Львов,1,directed
М.Н.Баккаревич,А.В.Нарышкин,1,directed
Ил.Ф.Тимковский,И.И.Дмитриев,1,directed
А.И.Дубровский,В.К.Тредиаковский,1,directed
А.И.Дубровский,А.Р.Воронцов,1,directed
А.И.Дубровский,В.Н.Татищев,1,directed
В.Г.Рубан,Г.О.Конисский,1,directed
В.Г.Рубан,Н.Н.Бантыш-Каменский,1,directed
В.Г.Рубан,Д.И.Фонвизин,1,directed
В.Г.Рубан,Ип.Ф.Богданович,1,directed
В.Г.Рубан,М.Д.Чулков,1,directed
В.Г.Рубан,М.М.Херасков,1,directed
В.Г.Рубан,М.И.Попов,1,directed
В.Г.Рубан,В.П.Петров,1,directed
В.Г.Рубан,Ф.Лазинский,1,directed
В.Г.Рубан,Н.И.Новиков,1,directed
В.Г.Рубан,В.И.Майков,1,directed
В.Г.Рубан,И.К.Мошков,1,directed
В.Г.Рубан,С.И.Яворский,1,directed
В.Г.Рубан,Г.Ф.Бужинский,1,directed
В.Г.Рубан,Е.Прокопович,1,directed
В.Г.Рубан,В.Г.Григорович-Барский,1,directed
В.Г.Рубан,А.И.Богданов,1,directed
В.Г.Рубан,А.И.Апухтин,1,directed
В.Г.Рубан,Г.С.Данков,1,directed
В.Г.Рубан,А.А.Волков,1,directed
В.Г.Рубан,М.Н.Муравьев,1,directed
М.Е.Финицкий,А.Горка,1,directed
М.Е.Финицкий,Е.Прокопович,1,directed
Н.С.Ильинский,М.Д.Чулков,1,directed
Н.С.Ильинский,М.М.Херасков,1,directed
А.С.Строганов,А.Г.Строганов,1,directed
А.С.Строганов,А.П.Сумароков,1,directed
А.С.Строганов,А.А.Ржевский,1,directed
А.С.Строганов,Н.И.Панин,1,directed
А.С.Строганов,И.И.Шувалов,1,directed
А.С.Строганов,А.А.Нартов,1,directed
А.С.Строганов,Ип.Ф.Богданович,1,directed
И.Виноградский,П.Г.Левшин,1,directed
С.И.Голицын,А.И.Голицын,1,directed
П.А.Сохацкий,Н.И.Новиков,1,directed
П.А.Сохацкий,М.Н.Муравьев,1,directed
П.А.Сохацкий,И.И.Шувалов,1,directed
П.А.Сохацкий,И.И.Дмитриев,1,directed
В.М.Жуков,Я.П.Чаадаев,1,directed
В.М.Жуков,И.М.Долгоруков,1,directed
В.М.Жуков,Н.И.Новиков,1,directed
А.М.Брянчанинов,Ф.М.Брянчанинов,1,directed
А.М.Брянчанинов,М.Н.Муравьев,1,directed
С.Г.Зыбелин,А.А.Барсов,1,directed
С.Г.Зыбелин,И.И.Шувалов,1,directed
С.Г.Зыбелин,В.Н.Татищев,1,directed
А.Г.Карин,Ф.Г.Карин,1,directed
